scf_control_id,scf_control_name,scf_domain,external_control_id,external_framework,external_framework_version,external_framework_full_name,relationship_type,strength,justification,date_established,notes
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(1)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(1)(iii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(1)(iii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(2)(v),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(3)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(3)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(3)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(a)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(b)(2)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(3)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(3)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(4)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(4)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(4)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(c)(4)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(d),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(d)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06,Data Subject Empowerment,Data Privacy,164.524(d)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(2)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(a)(2)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.1,Correcting Inaccurate Personal Data (PD),Data Privacy,164.526(b)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c)(3)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.2,Notice of Correction or Processing Change,Data Privacy,164.526(c)(3)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.3,Appeal Adverse Decision,Data Privacy,164.524(d)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(i)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(i)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(ii)(A),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(b)(2)(ii)(B),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(1)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(1)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(1)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(1)(iv),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(3),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(4),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(5)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(5)(ii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(d)(5)(iii),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(e),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.526(f),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.530(d)(1),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.4,User Feedback Management,Data Privacy,164.530(d)(2),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
PRI-06.6,Data Portability,Data Privacy,164.524(c)(2)(i),HIPAA,Administrative Simplification 2013,Health Insurance Portability and Accountability Act,MAPS_TO,STRONG,Official SCF Mapping,2025-01-01,Official mapping from SCF 2025.2.2
