control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text,control_type
8.S.A,HIPAA Control 8.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 8.S.A from HIPAA HICP Small Practice,External
8.S.B,HIPAA Control 8.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 8.S.B from HIPAA HICP Small Practice,External
9.S.A,HIPAA Control 9.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 9.S.A from HIPAA HICP Small Practice,External
164.306(a)(1),HIPAA Control 164.306(a)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(1) from Health Insurance Portability and Accountability Act,External
164.306(a)(2),HIPAA Control 164.306(a)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(2) from Health Insurance Portability and Accountability Act,External
164.306(a)(3),HIPAA Control 164.306(a)(3),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(3) from Health Insurance Portability and Accountability Act,External
164.306(b)(1),HIPAA Control 164.306(b)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(1) from Health Insurance Portability and Accountability Act,External
164.306(b)(2)(i),HIPAA Control 164.306(b)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(i) from Health Insurance Portability and Accountability Act,External
164.306(b)(2)(ii),HIPAA Control 164.306(b)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.306(b)(2)(iii),HIPAA Control 164.306(b)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(iii) from Health Insurance Portability and Accountability Act,External
164.306(b)(2)(iv),HIPAA Control 164.306(b)(2)(iv),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(iv) from Health Insurance Portability and Accountability Act,External
164.306(c),HIPAA Control 164.306(c),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(c) from Health Insurance Portability and Accountability Act,External
164.306(d)(1),HIPAA Control 164.306(d)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(1) from Health Insurance Portability and Accountability Act,External
164.306(d)(2),HIPAA Control 164.306(d)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(2) from Health Insurance Portability and Accountability Act,External
164.306(d)(3)(i),HIPAA Control 164.306(d)(3)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(i) from Health Insurance Portability and Accountability Act,External
164.306(d)(3)(ii)(A),HIPAA Control 164.306(d)(3)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.306(d)(3)(ii)(B)(1),HIPAA Control 164.306(d)(3)(ii)(B)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(B)(1) from Health Insurance Portability and Accountability Act,External
164.306(d)(3)(ii)(B)(2),HIPAA Control 164.306(d)(3)(ii)(B)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(B)(2) from Health Insurance Portability and Accountability Act,External
164.306(e),HIPAA Control 164.306(e),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(e) from Health Insurance Portability and Accountability Act,External
164.308(a)(1)(i),HIPAA Control 164.308(a)(1)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(1)(ii)(A),HIPAA Control 164.308(a)(1)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.308(a)(1)(ii)(B),HIPAA Control 164.308(a)(1)(ii)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.308(a)(1)(ii)(C),HIPAA Control 164.308(a)(1)(ii)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.308(a)(1)(ii)(D),HIPAA Control 164.308(a)(1)(ii)(D),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(ii)(D) from Health Insurance Portability and Accountability Act,External
164.308(a)(2),HIPAA Control 164.308(a)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(2) from Health Insurance Portability and Accountability Act,External
164.308(a)(3)(i),HIPAA Control 164.308(a)(3)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(3)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(3)(ii)(A),HIPAA Control 164.308(a)(3)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(3)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.308(a)(3)(ii)(B),HIPAA Control 164.308(a)(3)(ii)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(3)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.308(a)(3)(ii)(C),HIPAA Control 164.308(a)(3)(ii)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(3)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.308(a)(4)(i),HIPAA Control 164.308(a)(4)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(4)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(4)(ii)(A),HIPAA Control 164.308(a)(4)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(4)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.308(a)(4)(ii)(B),HIPAA Control 164.308(a)(4)(ii)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(4)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.308(a)(4)(ii)(C),HIPAA Control 164.308(a)(4)(ii)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(4)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.308(a)(5)(i),HIPAA Control 164.308(a)(5)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(5)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(5)(ii)(A),HIPAA Control 164.308(a)(5)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(5)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.308(a)(5)(ii)(B),HIPAA Control 164.308(a)(5)(ii)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(5)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.308(a)(5)(ii)(C),HIPAA Control 164.308(a)(5)(ii)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(5)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.308(a)(5)(ii)(D),HIPAA Control 164.308(a)(5)(ii)(D),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(5)(ii)(D) from Health Insurance Portability and Accountability Act,External
164.308(a)(6)(i),HIPAA Control 164.308(a)(6)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(6)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(6)(ii),HIPAA Control 164.308(a)(6)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(6)(ii) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(i),HIPAA Control 164.308(a)(7)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(i) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(ii)(A),HIPAA Control 164.308(a)(7)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(ii)(A) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(ii)(B),HIPAA Control 164.308(a)(7)(ii)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(ii)(B) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(ii)(C),HIPAA Control 164.308(a)(7)(ii)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(ii)(C) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(ii)(D),HIPAA Control 164.308(a)(7)(ii)(D),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(ii)(D) from Health Insurance Portability and Accountability Act,External
164.308(a)(7)(ii)(E),HIPAA Control 164.308(a)(7)(ii)(E),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(7)(ii)(E) from Health Insurance Portability and Accountability Act,External
164.308(a)(8),HIPAA Control 164.308(a)(8),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(8) from Health Insurance Portability and Accountability Act,External
164.308(b)(1),HIPAA Control 164.308(b)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(b)(1) from Health Insurance Portability and Accountability Act,External
164.308(b)(2),HIPAA Control 164.308(b)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(b)(2) from Health Insurance Portability and Accountability Act,External
164.308(b)(3),HIPAA Control 164.308(b)(3),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(b)(3) from Health Insurance Portability and Accountability Act,External
164.310(a)(1),HIPAA Control 164.310(a)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(a)(1) from Health Insurance Portability and Accountability Act,External
164.310(a)(2)(i),HIPAA Control 164.310(a)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(a)(2)(i) from Health Insurance Portability and Accountability Act,External
164.310(a)(2)(ii),HIPAA Control 164.310(a)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(a)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.310(a)(2)(iii),HIPAA Control 164.310(a)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(a)(2)(iii) from Health Insurance Portability and Accountability Act,External
164.310(a)(2)(iv),HIPAA Control 164.310(a)(2)(iv),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(a)(2)(iv) from Health Insurance Portability and Accountability Act,External
164.310(b),HIPAA Control 164.310(b),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(b) from Health Insurance Portability and Accountability Act,External
164.310(c),HIPAA Control 164.310(c),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(c) from Health Insurance Portability and Accountability Act,External
164.310(d)(1),HIPAA Control 164.310(d)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(d)(1) from Health Insurance Portability and Accountability Act,External
164.310(d)(2)(i),HIPAA Control 164.310(d)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(d)(2)(i) from Health Insurance Portability and Accountability Act,External
164.310(d)(2)(ii),HIPAA Control 164.310(d)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(d)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.310(d)(2)(iii),HIPAA Control 164.310(d)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(d)(2)(iii) from Health Insurance Portability and Accountability Act,External
164.310(d)(2)(iv),HIPAA Control 164.310(d)(2)(iv),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.310(d)(2)(iv) from Health Insurance Portability and Accountability Act,External
164.312(a)(1),HIPAA Control 164.312(a)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(a)(1) from Health Insurance Portability and Accountability Act,External
164.312(a)(2)(i),HIPAA Control 164.312(a)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(a)(2)(i) from Health Insurance Portability and Accountability Act,External
164.312(a)(2)(ii),HIPAA Control 164.312(a)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(a)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.312(a)(2)(iii),HIPAA Control 164.312(a)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(a)(2)(iii) from Health Insurance Portability and Accountability Act,External
164.312(a)(2)(iv),HIPAA Control 164.312(a)(2)(iv),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(a)(2)(iv) from Health Insurance Portability and Accountability Act,External
164.312(b),HIPAA Control 164.312(b),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(b) from Health Insurance Portability and Accountability Act,External
164.312(c)(1),HIPAA Control 164.312(c)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(c)(1) from Health Insurance Portability and Accountability Act,External
164.312(c)(2),HIPAA Control 164.312(c)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(c)(2) from Health Insurance Portability and Accountability Act,External
164.312(d),HIPAA Control 164.312(d),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(d) from Health Insurance Portability and Accountability Act,External
164.312(e)(1),HIPAA Control 164.312(e)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(e)(1) from Health Insurance Portability and Accountability Act,External
164.312(e)(2)(i),HIPAA Control 164.312(e)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(e)(2)(i) from Health Insurance Portability and Accountability Act,External
164.312(e)(2)(ii),HIPAA Control 164.312(e)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.312(e)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.314(a)(1),HIPAA Control 164.314(a)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.314(a)(1) from Health Insurance Portability and Accountability Act,External
164.314(a)(2)(i)(B),HIPAA Control 164.314(a)(2)(i)(B),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.314(a)(2)(i)(B) from Health Insurance Portability and Accountability Act,External
164.314(a)(2)(i)(C),HIPAA Control 164.314(a)(2)(i)(C),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.314(a)(2)(i)(C) from Health Insurance Portability and Accountability Act,External
164.314(a)(2)(ii),HIPAA Control 164.314(a)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.314(a)(2)(ii) from Health Insurance Portability and Accountability Act,External
164.314(a)(2)(iii),HIPAA Control 164.314(a)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.314(a)(2)(iii) from Health Insurance Portability and Accountability Act,External
