control_id,control_name,source_framework,source_framework_version,source_framework_full_name,control_text
5.M.C,HIPAA Control 5.M.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 5.M.C from HIPAA HICP Large Practice
5.M.D,HIPAA Control 5.M.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 5.M.D from HIPAA HICP Large Practice
6.L.A,HIPAA Control 6.L.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.L.A from HIPAA HICP Large Practice
6.L.B,HIPAA Control 6.L.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.L.B from HIPAA HICP Large Practice
6.L.D,HIPAA Control 6.L.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.L.D from HIPAA HICP Large Practice
6.L.E,HIPAA Control 6.L.E,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.L.E from HIPAA HICP Large Practice
6.M.A,HIPAA Control 6.M.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.M.A from HIPAA HICP Large Practice
6.M.B,HIPAA Control 6.M.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.M.B from HIPAA HICP Large Practice
6.M.C,HIPAA Control 6.M.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.M.C from HIPAA HICP Large Practice
6.M.D,HIPAA Control 6.M.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.M.D from HIPAA HICP Large Practice
6.M.E,HIPAA Control 6.M.E,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 6.M.E from HIPAA HICP Large Practice
7.L.A,HIPAA Control 7.L.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.L.A from HIPAA HICP Large Practice
7.L.B,HIPAA Control 7.L.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.L.B from HIPAA HICP Large Practice
7.M.A,HIPAA Control 7.M.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.M.A from HIPAA HICP Large Practice
7.M.B,HIPAA Control 7.M.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.M.B from HIPAA HICP Large Practice
7.M.C,HIPAA Control 7.M.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.M.C from HIPAA HICP Large Practice
7.M.D,HIPAA Control 7.M.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 7.M.D from HIPAA HICP Large Practice
8.L.A,HIPAA Control 8.L.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.A from HIPAA HICP Large Practice
8.L.B,HIPAA Control 8.L.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.B from HIPAA HICP Large Practice
8.L.C,HIPAA Control 8.L.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.C from HIPAA HICP Large Practice
8.L.D,HIPAA Control 8.L.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.D from HIPAA HICP Large Practice
8.L.E,HIPAA Control 8.L.E,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.E from HIPAA HICP Large Practice
8.L.F,HIPAA Control 8.L.F,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.L.F from HIPAA HICP Large Practice
8.M.A,HIPAA Control 8.M.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.M.A from HIPAA HICP Large Practice
8.M.B,HIPAA Control 8.M.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.M.B from HIPAA HICP Large Practice
8.M.C,HIPAA Control 8.M.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 8.M.C from HIPAA HICP Large Practice
9.L.A,HIPAA Control 9.L.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.L.A from HIPAA HICP Large Practice
9.L.B,HIPAA Control 9.L.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.L.B from HIPAA HICP Large Practice
9.L.C,HIPAA Control 9.L.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.L.C from HIPAA HICP Large Practice
9.L.D,HIPAA Control 9.L.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.L.D from HIPAA HICP Large Practice
9.M.A,HIPAA Control 9.M.A,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.M.A from HIPAA HICP Large Practice
9.M.B,HIPAA Control 9.M.B,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.M.B from HIPAA HICP Large Practice
9.M.C,HIPAA Control 9.M.C,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.M.C from HIPAA HICP Large Practice
9.M.D,HIPAA Control 9.M.D,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.M.D from HIPAA HICP Large Practice
9.M.E,HIPAA Control 9.M.E,HIPAA,HICP Large Practice,HIPAA HICP Large Practice,Control 9.M.E from HIPAA HICP Large Practice
1.M.A,HIPAA Control 1.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 1.M.A from HIPAA HICP Medium Practice
1.M.B,HIPAA Control 1.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 1.M.B from HIPAA HICP Medium Practice
1.M.C,HIPAA Control 1.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 1.M.C from HIPAA HICP Medium Practice
1.M.D,HIPAA Control 1.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 1.M.D from HIPAA HICP Medium Practice
2.M.A,HIPAA Control 2.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 2.M.A from HIPAA HICP Medium Practice
3.M.A,HIPAA Control 3.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 3.M.A from HIPAA HICP Medium Practice
3.M.B,HIPAA Control 3.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 3.M.B from HIPAA HICP Medium Practice
3.M.C,HIPAA Control 3.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 3.M.C from HIPAA HICP Medium Practice
3.M.D,HIPAA Control 3.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 3.M.D from HIPAA HICP Medium Practice
4.M.A,HIPAA Control 4.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 4.M.A from HIPAA HICP Medium Practice
4.M.B,HIPAA Control 4.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 4.M.B from HIPAA HICP Medium Practice
4.M.C,HIPAA Control 4.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 4.M.C from HIPAA HICP Medium Practice
4.M.D,HIPAA Control 4.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 4.M.D from HIPAA HICP Medium Practice
4.M.E,HIPAA Control 4.M.E,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 4.M.E from HIPAA HICP Medium Practice
5.M.A,HIPAA Control 5.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 5.M.A from HIPAA HICP Medium Practice
5.M.B,HIPAA Control 5.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 5.M.B from HIPAA HICP Medium Practice
5.M.C,HIPAA Control 5.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 5.M.C from HIPAA HICP Medium Practice
5.M.D,HIPAA Control 5.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 5.M.D from HIPAA HICP Medium Practice
6.M.A,HIPAA Control 6.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 6.M.A from HIPAA HICP Medium Practice
6.M.B,HIPAA Control 6.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 6.M.B from HIPAA HICP Medium Practice
6.M.C,HIPAA Control 6.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 6.M.C from HIPAA HICP Medium Practice
6.M.D,HIPAA Control 6.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 6.M.D from HIPAA HICP Medium Practice
6.M.E,HIPAA Control 6.M.E,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 6.M.E from HIPAA HICP Medium Practice
7.M.A,HIPAA Control 7.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 7.M.A from HIPAA HICP Medium Practice
7.M.B,HIPAA Control 7.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 7.M.B from HIPAA HICP Medium Practice
7.M.C,HIPAA Control 7.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 7.M.C from HIPAA HICP Medium Practice
7.M.D,HIPAA Control 7.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 7.M.D from HIPAA HICP Medium Practice
8.M.A,HIPAA Control 8.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 8.M.A from HIPAA HICP Medium Practice
8.M.B,HIPAA Control 8.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 8.M.B from HIPAA HICP Medium Practice
8.M.C,HIPAA Control 8.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 8.M.C from HIPAA HICP Medium Practice
9.M.A,HIPAA Control 9.M.A,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 9.M.A from HIPAA HICP Medium Practice
9.M.B,HIPAA Control 9.M.B,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 9.M.B from HIPAA HICP Medium Practice
9.M.C,HIPAA Control 9.M.C,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 9.M.C from HIPAA HICP Medium Practice
9.M.D,HIPAA Control 9.M.D,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 9.M.D from HIPAA HICP Medium Practice
9.M.E,HIPAA Control 9.M.E,HIPAA,HICP Medium Practice,HIPAA HICP Medium Practice,Control 9.M.E from HIPAA HICP Medium Practice
1.S.A,HIPAA Control 1.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 1.S.A from HIPAA HICP Small Practice
1.S.B,HIPAA Control 1.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 1.S.B from HIPAA HICP Small Practice
1.S.C,HIPAA Control 1.S.C,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 1.S.C from HIPAA HICP Small Practice
10.S.A,HIPAA Control 10.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 10.S.A from HIPAA HICP Small Practice
2.S.A,HIPAA Control 2.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 2.S.A from HIPAA HICP Small Practice
3.S.A,HIPAA Control 3.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 3.S.A from HIPAA HICP Small Practice
4.S.A,HIPAA Control 4.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 4.S.A from HIPAA HICP Small Practice
4.S.B,HIPAA Control 4.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 4.S.B from HIPAA HICP Small Practice
4.S.C,HIPAA Control 4.S.C,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 4.S.C from HIPAA HICP Small Practice
5.S.A,HIPAA Control 5.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 5.S.A from HIPAA HICP Small Practice
5.S.B,HIPAA Control 5.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 5.S.B from HIPAA HICP Small Practice
5.S.C,HIPAA Control 5.S.C,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 5.S.C from HIPAA HICP Small Practice
6.S.A,HIPAA Control 6.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 6.S.A from HIPAA HICP Small Practice
6.S.B,HIPAA Control 6.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 6.S.B from HIPAA HICP Small Practice
6.S.C,HIPAA Control 6.S.C,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 6.S.C from HIPAA HICP Small Practice
7.S.A,HIPAA Control 7.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 7.S.A from HIPAA HICP Small Practice
8.M.C,HIPAA Control 8.M.C,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 8.M.C from HIPAA HICP Small Practice
8.S.A,HIPAA Control 8.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 8.S.A from HIPAA HICP Small Practice
8.S.B,HIPAA Control 8.S.B,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 8.S.B from HIPAA HICP Small Practice
9.S.A,HIPAA Control 9.S.A,HIPAA,HICP Small Practice,HIPAA HICP Small Practice,Control 9.S.A from HIPAA HICP Small Practice
164.306(a)(1),HIPAA Control 164.306(a)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(1) from Health Insurance Portability and Accountability Act
164.306(a)(2),HIPAA Control 164.306(a)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(2) from Health Insurance Portability and Accountability Act
164.306(a)(3),HIPAA Control 164.306(a)(3),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(a)(3) from Health Insurance Portability and Accountability Act
164.306(b)(1),HIPAA Control 164.306(b)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(1) from Health Insurance Portability and Accountability Act
164.306(b)(2)(i),HIPAA Control 164.306(b)(2)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(i) from Health Insurance Portability and Accountability Act
164.306(b)(2)(ii),HIPAA Control 164.306(b)(2)(ii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(ii) from Health Insurance Portability and Accountability Act
164.306(b)(2)(iii),HIPAA Control 164.306(b)(2)(iii),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(iii) from Health Insurance Portability and Accountability Act
164.306(b)(2)(iv),HIPAA Control 164.306(b)(2)(iv),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(b)(2)(iv) from Health Insurance Portability and Accountability Act
164.306(c),HIPAA Control 164.306(c),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(c) from Health Insurance Portability and Accountability Act
164.306(d)(1),HIPAA Control 164.306(d)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(1) from Health Insurance Portability and Accountability Act
164.306(d)(2),HIPAA Control 164.306(d)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(2) from Health Insurance Portability and Accountability Act
164.306(d)(3)(i),HIPAA Control 164.306(d)(3)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(i) from Health Insurance Portability and Accountability Act
164.306(d)(3)(ii)(A),HIPAA Control 164.306(d)(3)(ii)(A),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(A) from Health Insurance Portability and Accountability Act
164.306(d)(3)(ii)(B)(1),HIPAA Control 164.306(d)(3)(ii)(B)(1),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(B)(1) from Health Insurance Portability and Accountability Act
164.306(d)(3)(ii)(B)(2),HIPAA Control 164.306(d)(3)(ii)(B)(2),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(d)(3)(ii)(B)(2) from Health Insurance Portability and Accountability Act
164.306(e),HIPAA Control 164.306(e),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.306(e) from Health Insurance Portability and Accountability Act
164.308(a)(1)(i),HIPAA Control 164.308(a)(1)(i),HIPAA,Security Rule / NIST SP 800-66 R2,Health Insurance Portability and Accountability Act,Control 164.308(a)(1)(i) from Health Insurance Portability and Accountability Act
